caption,mean,precision,votes,not_funny,somewhat_funny,funny,llm_humor_labels,llm_sentiment
Inch by inch.,1.1875,0.0642485891337215,48,40,7,1,not_evaluated,not_evaluated
Do you always bury your emotions?,1.1875,0.0642485891337215,48,40,7,1,not_evaluated,not_evaluated
Any treasures you find as a result of this therapy belong to the Green Lake Rediscovery LLC.,1.1875,0.0708124708534365,48,41,5,2,not_evaluated,not_evaluated
"To save some time, she went ahead and dug her own hole at the start of the session.",1.1875,0.0569329112462969,48,39,9,0,not_evaluated,not_evaluated
we need to find out who is next,1.1875,0.0569329112462969,48,39,9,0,not_evaluated,not_evaluated
"Sorry doc, I just really needed to get out of the house.",1.1875,0.0642485891337215,48,40,7,1,not_evaluated,not_evaluated
New indoor project,1.1875,0.0642485891337215,48,40,7,1,not_evaluated,not_evaluated
"It’s ok, I’ve sanitised the door handle",1.1875,0.0708124708534365,48,41,5,2,not_evaluated,not_evaluated
I think it might help to cut down on the Shawshank Redemption rewatches.,1.1875,0.0708124708534365,48,41,5,2,not_evaluated,not_evaluated
And you said the shovel is retractable?,1.1875,0.0569329112462969,48,39,9,0,not_evaluated,not_evaluated
"Honey, I am receiving electric magnetic signals from the earth. My EKG has spiraled out of control!",1.1875,0.0768175165640222,48,42,3,3,not_evaluated,not_evaluated
"hello sir, am I in artarctica yet? The penguins said I just have to dig deep enough",1.1875,0.0642485891337215,48,40,7,1,not_evaluated,not_evaluated
Creating your own rabbit hole will not stop C-19.,1.1875,0.0569329112462969,48,39,9,0,not_evaluated,not_evaluated
"I don’t like the way you work it, no digging, I got to clean it up, clean it up.",1.1875,0.0642485891337215,48,40,7,1,not_evaluated,not_evaluated
"Technically, we are making progress.",1.1875,0.0708124708534365,48,41,5,2,not_evaluated,not_evaluated
Bury your feelings is not the answer to ACB's nomination,1.1875,0.0642485891337215,48,40,7,1,not_evaluated,not_evaluated
Careful. I hate dealing with other people's messes.,1.183673469387755,0.0558900568882822,49,40,9,0,not_evaluated,not_evaluated
You need to commit. You can’t dig up old memories and bury your past.,1.183673469387755,0.0630399761661586,49,41,7,1,not_evaluated,not_evaluated
"Let me clarify, uncovering hidden issues is simply a metaphor to dig deeper.",1.183673469387755,0.0630399761661586,49,41,7,1,not_evaluated,not_evaluated
"Miss Thompson, when I said ""Dig deeper"", that was a metaphor...",1.183673469387755,0.07533072989915,49,43,3,3,not_evaluated,not_evaluated
"Do you ever feel you're just digging...Oh, never mind.",1.183673469387755,0.0630399761661586,49,41,7,1,not_evaluated,not_evaluated
"Only 247,965 more strokes, and we'll be smuggling duty-free from China.",1.183673469387755,0.0558900568882822,49,40,9,0,not_evaluated,not_evaluated
"... masks, hand sanitizers, toilet rolls... ok here's the list",1.183673469387755,0.0630399761661586,49,41,7,1,not_evaluated,not_evaluated
I calculate a basement will yield on average 70% ROI.,1.183673469387755,0.0558900568882822,49,40,9,0,not_evaluated,not_evaluated
"You know, you really can't get to China that way.",1.183673469387755,0.069457747811776,49,42,5,2,not_evaluated,not_evaluated
"If we can’t fly to China, I’ll dig our way there.",1.183673469387755,0.0558900568882822,49,40,9,0,not_evaluated,not_evaluated
So this completes the exercise of digging deep into your past and bringing it upto the present.,1.183673469387755,0.0630399761661586,49,41,7,1,not_evaluated,not_evaluated
At least now we can rule out the underlying issues.,1.183673469387755,0.07533072989915,49,43,3,3,not_evaluated,not_evaluated
"But, honey, China is so far away",1.183673469387755,0.069457747811776,49,42,5,2,not_evaluated,not_evaluated
"You cannot escape, for we are many.",1.183673469387755,0.0558900568882822,49,40,9,0,not_evaluated,not_evaluated
"I know your dream is to dig to China, but mine's to finish this screenplay, and sometimes you don't get what we want!",1.183673469387755,0.069457747811776,49,42,5,2,not_evaluated,not_evaluated
"So, you're saying you just decided to break in here through the floor with a huge shovel in your hand, covered in dirt? Ok, I dig your plan.",1.183673469387755,0.0558900568882822,49,40,9,0,not_evaluated,not_evaluated
You say you want to bury yourself in a hole.  How does that make you feel?,1.183673469387755,0.069457747811776,49,42,5,2,not_evaluated,not_evaluated
But WHY do you want to stop your mind from wandering where it will go?,1.183673469387755,0.0630399761661586,49,41,7,1,not_evaluated,not_evaluated
"OK,Ok ok now it says to fill the hole in and then dig another one to the  far right and then fill it in behind you, OK",1.183673469387755,0.069457747811776,49,42,5,2,not_evaluated,not_evaluated
I see you've chosen to bury your head in the sand.,1.183673469387755,0.0558900568882822,49,40,9,0,not_evaluated,not_evaluated
"You have to ask yourself, am I digging in or am I digging out. And what am I doing with all that dirt?",1.183673469387755,0.0558900568882822,49,40,9,0,not_evaluated,not_evaluated
So your 3rd husband called you a gold digger.,1.183673469387755,0.0630399761661586,49,41,7,1,not_evaluated,not_evaluated
"10,009! Perfect. Pick this up tomorrow?",1.183673469387755,0.0630399761661586,49,41,7,1,not_evaluated,not_evaluated
You are close to scoring a hole in one,1.183673469387755,0.0558900568882822,49,40,9,0,not_evaluated,not_evaluated
"Keep digging, you haven’t hit rock bottom yet ...",1.183673469387755,0.0558900568882822,49,40,9,0,not_evaluated,not_evaluated
millennial psychology thesis sure are interesting,1.183673469387755,0.0558900568882822,49,40,9,0,not_evaluated,not_evaluated
Let's keep talking about the Bachelorette...,1.183673469387755,0.0429905600672263,49,41,8,0,not_evaluated,not_evaluated
"You can either keep digging for answers, or you could just solve your problems by voting.",1.183673469387755,0.0630399761661586,49,41,7,1,not_evaluated,not_evaluated
"No, Sally, I don't think your feelings are buried there either",1.183673469387755,0.0630399761661586,49,41,7,1,not_evaluated,not_evaluated
Keep digging. It’s going to take you a while just to get through 2020 dirt.,1.183673469387755,0.0630399761661586,49,41,7,1,not_evaluated,not_evaluated
"Keep digging darling, you might need me forever to feel like you're getting somewhere....",1.183673469387755,0.0558900568882822,49,40,9,0,not_evaluated,not_evaluated
This is why they call me gold digger,1.183673469387755,0.0630399761661586,49,41,7,1,not_evaluated,not_evaluated
"Okay, so where are you trying to dig to again?",1.18,0.0681534882392946,50,43,5,2,not_evaluated,not_evaluated
Our session isn’t over yet.,1.18,0.0548839220351387,50,41,9,0,not_evaluated,not_evaluated
It was just a metaphor.,1.18,0.0548839220351387,50,41,9,0,not_evaluated,not_evaluated
Whichever kid find this will get to go to college,1.18,0.0618754509363077,50,42,7,1,not_evaluated,not_evaluated
Buried memories are always tough.,1.18,0.0618754509363077,50,42,7,1,not_evaluated,not_evaluated
Did it ever occur to you that by the time you get to China the Covid-19 travel ban might no longer be enforced?,1.18,0.0618754509363077,50,42,7,1,not_evaluated,not_evaluated
If Trump wins I'm going to China,1.18,0.0548839220351387,50,41,9,0,not_evaluated,not_evaluated
Planning my escape route in case Trump wins!,1.18,0.0618754509363077,50,42,7,1,not_evaluated,not_evaluated
The escapee anonymous meeting is actually next door.,1.18,0.0681534882392946,50,43,5,2,not_evaluated,not_evaluated
I’m sensing you have a down-to-earth personality.,1.18,0.0618754509363077,50,42,7,1,not_evaluated,not_evaluated
I think you can go deeper.,1.18,0.0548839220351387,50,41,9,0,not_evaluated,not_evaluated
Are you trying to tell me you’re terminating?,1.18,0.0618754509363077,50,42,7,1,not_evaluated,not_evaluated
Sorry. Parking took forever.,1.18,0.0681534882392946,50,43,5,2,not_evaluated,not_evaluated
"So, does everyone find themselves here?",1.18,0.0618754509363077,50,42,7,1,not_evaluated,not_evaluated
you can keep digging or this could be your bottom right here. Just sayin’,1.18,0.0618754509363077,50,42,7,1,not_evaluated,not_evaluated
"I need you to dig even deeper, Karen",1.18,0.0739000980364432,50,44,3,3,not_evaluated,not_evaluated
It appears you've made quite a break through today.,1.1777777777777778,0.0576377479502509,45,37,8,0,not_evaluated,not_evaluated
"You hit a sewer pipe? This sounds like a breakthrough!""",1.1777777777777778,0.065819533566242,45,38,6,1,not_evaluated,not_evaluated
I notice there’s no improvement with the agoraphobia,1.1777777777777778,0.065819533566242,45,38,6,1,not_evaluated,not_evaluated
Now I understand what the Freudian Dig is.”,1.1777777777777778,0.0576377479502509,45,37,8,0,not_evaluated,not_evaluated
I’m really wanting to know about your feelings.,1.1777777777777778,0.065819533566242,45,38,6,1,not_evaluated,not_evaluated
Your effort to unearth your uncomfortable feelings is a breakthrough.,1.1777777777777778,0.0576377479502509,45,37,8,0,not_evaluated,not_evaluated
This is a breakthrough innovation of exercise and food delivery.,1.1777777777777778,0.0576377479502509,45,37,8,0,not_evaluated,not_evaluated
It says here to dig deeper to construct our COVID19 shelter.,1.1777777777777778,0.0576377479502509,45,37,8,0,not_evaluated,not_evaluated
"As your therapist, I think you problems are deeper than that.",1.1777777777777778,0.065819533566242,45,38,6,1,not_evaluated,not_evaluated
That's not what I meant when I said let's find out where your secrets are buried.,1.1777777777777778,0.065819533566242,45,38,6,1,not_evaluated,not_evaluated
I meant “to explore your past.”  That was only a figurative term.,1.1777777777777778,0.065819533566242,45,38,6,1,not_evaluated,not_evaluated
Primary separation anxiety issues with secondary shovel attachment.,1.1777777777777778,0.0576377479502509,45,37,8,0,not_evaluated,not_evaluated
"Next week we'll pick up with how to define and plan for ""progress""....",1.1777777777777778,0.0576377479502509,45,37,8,0,not_evaluated,not_evaluated
"I'm an experienced therapist, Carol. I know a treatment trap when I see one.",1.1777777777777778,0.0576377479502509,45,37,8,0,not_evaluated,not_evaluated
I think we're getting to the bottom of it now.,1.1777777777777778,0.0576377479502509,45,37,8,0,not_evaluated,not_evaluated
Just because the president digs holes for himself doesn't make it a good idea.,1.1777777777777778,0.0576377479502509,45,37,8,0,not_evaluated,not_evaluated
"oops, you’re still in the USA",1.1777777777777778,0.0730911212732345,45,39,4,2,not_evaluated,not_evaluated
"I sense your frustration Karen, but as far as I know the doors in the house still open.",1.1777777777777778,0.065819533566242,45,38,6,1,not_evaluated,not_evaluated
Good morning! What would you like to do today?,1.1777777777777778,0.065819533566242,45,38,6,1,not_evaluated,not_evaluated
Your escape fantasy is a good one but our time is up. We’ll pick it up here next week.,1.1777777777777778,0.0576377479502509,45,37,8,0,not_evaluated,not_evaluated
"Looks like China is on the no-travel list, too, so you can stop digging.",1.1777777777777778,0.065819533566242,45,38,6,1,not_evaluated,not_evaluated
I'm making new spacce so I can be socially distant and not  receive  requests to donate to politicians.,1.1777777777777778,0.065819533566242,45,38,6,1,not_evaluated,not_evaluated
Is this Canada?,1.1777777777777778,0.0576377479502509,45,37,8,0,not_evaluated,not_evaluated
"Really?
This is a tenth floor apartment.",1.1777777777777778,0.065819533566242,45,38,6,1,not_evaluated,not_evaluated
The patient appears to be enacting a desire to do deeper work,1.1777777777777778,0.0797020264427428,45,40,2,3,not_evaluated,not_evaluated
This is good that you’re really digging in.,1.1777777777777778,0.0576377479502509,45,37,8,0,not_evaluated,not_evaluated
You dug your own hole - Now you’ll just have to dig yourself out of it!,1.1777777777777778,0.065819533566242,45,38,6,1,not_evaluated,not_evaluated
Why do YOU think I have a dirt floor?,1.1777777777777778,0.065819533566242,45,38,6,1,not_evaluated,not_evaluated
You are making good progress.  Keep digging.,1.1777777777777778,0.0576377479502509,45,37,8,0,not_evaluated,not_evaluated
"Digging  my way to wuhan..


It is safe there.",1.1777777777777778,0.065819533566242,45,38,6,1,not_evaluated,not_evaluated
"I'm trying Doc. Do you think I have gone ""deep enough"" yet?",1.1777777777777778,0.0576377479502509,45,37,8,0,not_evaluated,not_evaluated
China does have less cases!,1.1777777777777778,0.0576377479502509,45,37,8,0,not_evaluated,not_evaluated
"Well, you can’t dig your way out of this mess!",1.1777777777777778,0.065819533566242,45,38,6,1,not_evaluated,not_evaluated
"Honey, trust me, an emergency Covid-19 bunker will add even more value to our home.",1.1777777777777778,0.0576377479502509,45,37,8,0,not_evaluated,not_evaluated
"I'd like to explore these tendencies of yours further, but our time is up. We'll dig a little deeper next session.",1.1777777777777778,0.0576377479502509,45,37,8,0,not_evaluated,not_evaluated
"And after digging and digging, if you find yourself in a hole, what are you supposed to do?",1.1777777777777778,0.065819533566242,45,38,6,1,not_evaluated,not_evaluated
Next week we are going to get deeper into this.,1.1777777777777778,0.0576377479502509,45,37,8,0,not_evaluated,not_evaluated
"Listening Dr. Johnson, i'm tired of living with my mother so I'm digging a hole to China... and NO! You can't stop me this time.",1.1777777777777778,0.065819533566242,45,38,6,1,not_evaluated,not_evaluated
"scribble, “dirty thoughts.”",1.1777777777777778,0.0576377479502509,45,37,8,0,not_evaluated,not_evaluated
"When you get to China, grab me some Kung Pao.",1.1777777777777778,0.0576377479502509,45,37,8,0,not_evaluated,not_evaluated
"The CDC says digging a Covid-19 shelter is a ""waste of time because eventually you will have to come out.""",1.1777777777777778,0.065819533566242,45,38,6,1,not_evaluated,not_evaluated
